Brand Name,Category,POS Terminal Name
Modern Noor Garage,Automotive,MODERN NOOR GAR T949
Smart Saad Supermarket,Shopping/Grocery,SMART SAAD SUP T176
Village Fahad Pharmacy,Health/Pharmacy,VILLAGE FAHAD PHA T264
Fast Huda Laundry,Services/Trading,FAST HUDA LAU T822
Smart Salam Garage,Automotive,SMART SALAM GAR T801
Golden National Laundry,Services/Trading,GOLDEN NATIONAL LAU T1
Future Huda Cold Store,Shopping/Grocery,FUTURE HUDA COL T174
Smart Global Boutique,Retail,SMART GLOBAL BOU T336
Silver Fahad Contracting,Services/Trading,SILVER FAHAD CON T586
Future Khalid Clinic,Health/Pharmacy,FUTURE KHALID CLI T439
Bin Huda Trading,Services/Trading,BIN HUDA TRA T654
Express Salam Garage,Automotive,EXPRESS SALAM GAR T240
Umm United Services,Services/Trading,UMM UNITED SER T581
Future Ali Cafeteria,Food & Beverages,FUTURE ALI CAF T122
Abu Salam Cafeteria,Food & Beverages,ABU SALAM CAF T827
Al Salam Optics,Health/Pharmacy,AL SALAM OPT T616
New United Clinic,Health/Pharmacy,NEW UNITED CLI T728
Fast Fahad Garage,Automotive,FAST FAHAD GAR T296
Fast United Pharmacy,Health/Pharmacy,FAST UNITED PHA T359
City Ali Roastery,Shopping/Grocery,CITY ALI ROA T455
Quick Fahad Optics,Health/Pharmacy,QUICK FAHAD OPT T846
Quick Global Supermarket,Shopping/Grocery,QUICK GLOBAL SUP T617
Al Awwal Khalid Pharmacy,Health/Pharmacy,AL AWWAL KHALID PHA T2
Bin Baraka Services,Services/Trading,BIN BARAKA SER T755
City International Jewellery,Retail,CITY INTERNATIONAL JEW
Al Eman Pharmacy,Health/Pharmacy,AL EMAN PHA T484
Abu National Cafeteria,Food & Beverages,ABU NATIONAL CAF T291
New Yousef Trading,Services/Trading,NEW YOUSEF TRA T663
Quick Saad Supermarket,Shopping/Grocery,QUICK SAAD SUP T320
Al Awwal Huda Boutique,Retail,AL AWWAL HUDA BOU T264
Town Noor Sweets,Shopping/Grocery,TOWN NOOR SWE T163
Village Salam Laundry,Services/Trading,VILLAGE SALAM LAU T527
Smart Ali Cold Store,Shopping/Grocery,SMART ALI COL T887
Al Awwal Noor Trading,Services/Trading,AL AWWAL NOOR TRA T959
Al United Cold Store,Shopping/Grocery,AL UNITED COL T206
Town Eman Boutique,Retail,TOWN EMAN BOU T560
Quick Salam Cold Store,Shopping/Grocery,QUICK SALAM COL T660
Future Noor Jewellery,Retail,FUTURE NOOR JEW T542
Town Ali Pharmacy,Health/Pharmacy,TOWN ALI PHA T109
New Khalid Cold Store,Shopping/Grocery,NEW KHALID COL T526
New Yousef Optics,Health/Pharmacy,NEW YOUSEF OPT T380
Umm Baraka Sweets,Shopping/Grocery,UMM BARAKA SWE T809
New Fahad Jewellery,Retail,NEW FAHAD JEW T527
Abu Saad Trading,Services/Trading,ABU SAAD TRA T957
Bin Yousef Clinic,Health/Pharmacy,BIN YOUSEF CLI T803
Modern Global Sweets,Shopping/Grocery,MODERN GLOBAL SWE T403
Future United Cafeteria,Food & Beverages,FUTURE UNITED CAF T537
Express Salam Trading,Services/Trading,EXPRESS SALAM TRA T199
Abu Global Services,Services/Trading,ABU GLOBAL SER T700
City United Clinic,Health/Pharmacy,CITY UNITED CLI T368
Smart Salam Cafeteria,Food & Beverages,SMART SALAM CAF T306
Al United Cold Store,Shopping/Grocery,AL UNITED COL T539
Express Salam Boutique,Retail,EXPRESS SALAM BOU T783
Express Fahad Jewellery,Retail,EXPRESS FAHAD JEW T115
Al Huda Contracting,Services/Trading,AL HUDA CON T854
Abu Global Cold Store,Shopping/Grocery,ABU GLOBAL COL T540
Fast Fahad Clinic,Health/Pharmacy,FAST FAHAD CLI T693
Express Fahad Cold Store,Shopping/Grocery,EXPRESS FAHAD COL T813
Al Khalid Jewellery,Retail,AL KHALID JEW T602
New National Garage,Automotive,NEW NATIONAL GAR T157
Modern Baraka Contracting,Services/Trading,MODERN BARAKA CON T765
Umm Saad Salon,Retail,UMM SAAD SAL T350
Quick Huda Cold Store,Shopping/Grocery,QUICK HUDA COL T819
Future Huda Supermarket,Shopping/Grocery,FUTURE HUDA SUP T931
Future United Garage,Automotive,FUTURE UNITED GAR T658
Express Noor Supermarket,Shopping/Grocery,EXPRESS NOOR SUP T758
Quick International Trading,Services/Trading,QUICK INTERNATIONAL TR
Town Noor Laundry,Services/Trading,TOWN NOOR LAU T503
Future Fahad Services,Services/Trading,FUTURE FAHAD SER T701
Quick Baraka Services,Services/Trading,QUICK BARAKA SER T892
Smart Khalid Services,Services/Trading,SMART KHALID SER T858
Golden Khalid Sweets,Shopping/Grocery,GOLDEN KHALID SWE T240
Modern Khalid Clinic,Health/Pharmacy,MODERN KHALID CLI T897
Village Fahad Sweets,Shopping/Grocery,VILLAGE FAHAD SWE T404
Fast Global Salon,Retail,FAST GLOBAL SAL T349
Future Yousef Cafeteria,Food & Beverages,FUTURE YOUSEF CAF T327
Silver Fahad Garage,Automotive,SILVER FAHAD GAR T628
Quick Eman Laundry,Services/Trading,QUICK EMAN LAU T551
City Huda Cold Store,Shopping/Grocery,CITY HUDA COL T794
Umm Baraka Salon,Retail,UMM BARAKA SAL T736
Silver Noor Roastery,Shopping/Grocery,SILVER NOOR ROA T525
City Khalid Cafeteria,Food & Beverages,CITY KHALID CAF T137
Quick Salam Cafeteria,Food & Beverages,QUICK SALAM CAF T335
Umm Salam Contracting,Services/Trading,UMM SALAM CON T922
Silver Khalid Cold Store,Shopping/Grocery,SILVER KHALID COL T854
City Noor Trading,Services/Trading,CITY NOOR TRA T860
New Baraka Trading,Services/Trading,NEW BARAKA TRA T421
Abu Yousef Clinic,Health/Pharmacy,ABU YOUSEF CLI T925
Future Fahad Roastery,Shopping/Grocery,FUTURE FAHAD ROA T999
Smart Global Roastery,Shopping/Grocery,SMART GLOBAL ROA T860
Fast Fahad Cafeteria,Food & Beverages,FAST FAHAD CAF T618
Fast Khalid Contracting,Services/Trading,FAST KHALID CON T314
Village Eman Optics,Health/Pharmacy,VILLAGE EMAN OPT T777
Smart Yousef Contracting,Services/Trading,SMART YOUSEF CON T859
City Global Supermarket,Shopping/Grocery,CITY GLOBAL SUP T233
Fast Noor Roastery,Shopping/Grocery,FAST NOOR ROA T976
Express Eman Garage,Automotive,EXPRESS EMAN GAR T678
City Salam Sweets,Shopping/Grocery,CITY SALAM SWE T958
Al International Sweets,Shopping/Grocery,AL INTERNATIONAL SWE T
Bin Yousef Pharmacy,Health/Pharmacy,BIN YOUSEF PHA T369
Town National Clinic,Health/Pharmacy,TOWN NATIONAL CLI T782
Silver Yousef Garage,Automotive,SILVER YOUSEF GAR T989
Umm Khalid Trading,Services/Trading,UMM KHALID TRA T462
Fast Fahad Services,Services/Trading,FAST FAHAD SER T680
City United Services,Services/Trading,CITY UNITED SER T118
Bin International Cold Store,Shopping/Grocery,BIN INTERNATIONAL COL
Modern Eman Supermarket,Shopping/Grocery,MODERN EMAN SUP T242
Smart International Jewellery,Retail,SMART INTERNATIONAL JE
City United Boutique,Retail,CITY UNITED BOU T490
Modern Fahad Sweets,Shopping/Grocery,MODERN FAHAD SWE T182
Al Noor Cafeteria,Food & Beverages,AL NOOR CAF T709
Abu Global Supermarket,Shopping/Grocery,ABU GLOBAL SUP T928
Quick Huda Garage,Automotive,QUICK HUDA GAR T309
Silver Khalid Laundry,Services/Trading,SILVER KHALID LAU T855
Umm National Cold Store,Shopping/Grocery,UMM NATIONAL COL T188
New Eman Clinic,Health/Pharmacy,NEW EMAN CLI T581
Smart Huda Sweets,Shopping/Grocery,SMART HUDA SWE T687
City Ali Trading,Services/Trading,CITY ALI TRA T835
Al National Jewellery,Retail,AL NATIONAL JEW T533
Modern Fahad Roastery,Shopping/Grocery,MODERN FAHAD ROA T174
Express Huda Salon,Retail,EXPRESS HUDA SAL T976
Fast International Contracting,Services/Trading,FAST INTERNATIONAL CON
Fast National Contracting,Services/Trading,FAST NATIONAL CON T813
City Huda Laundry,Services/Trading,CITY HUDA LAU T603
Modern Noor Laundry,Services/Trading,MODERN NOOR LAU T801
Golden Saad Contracting,Services/Trading,GOLDEN SAAD CON T861
Town Eman Roastery,Shopping/Grocery,TOWN EMAN ROA T654
Abu National Roastery,Shopping/Grocery,ABU NATIONAL ROA T383
Express Eman Cold Store,Shopping/Grocery,EXPRESS EMAN COL T221
City Noor Boutique,Retail,CITY NOOR BOU T122
Silver International Garage,Automotive,SILVER INTERNATIONAL G
Al Eman Cold Store,Shopping/Grocery,AL EMAN COL T475
Express Huda Boutique,Retail,EXPRESS HUDA BOU T347
Fast Huda Optics,Health/Pharmacy,FAST HUDA OPT T443
New Eman Supermarket,Shopping/Grocery,NEW EMAN SUP T762
Fast Khalid Sweets,Shopping/Grocery,FAST KHALID SWE T854
Golden Baraka Contracting,Services/Trading,GOLDEN BARAKA CON T741
Bin Ali Supermarket,Shopping/Grocery,BIN ALI SUP T714
City International Pharmacy,Health/Pharmacy,CITY INTERNATIONAL PHA
New National Boutique,Retail,NEW NATIONAL BOU T622
Silver Saad Cafeteria,Food & Beverages,SILVER SAAD CAF T160
Fast Noor Pharmacy,Health/Pharmacy,FAST NOOR PHA T554
City United Clinic,Health/Pharmacy,CITY UNITED CLI T727
Al National Clinic,Health/Pharmacy,AL NATIONAL CLI T981
Express Eman Laundry,Services/Trading,EXPRESS EMAN LAU T332
Future National Laundry,Services/Trading,FUTURE NATIONAL LAU T5
Umm Fahad Salon,Retail,UMM FAHAD SAL T260
Umm Ali Cold Store,Shopping/Grocery,UMM ALI COL T745
Future Noor Sweets,Shopping/Grocery,FUTURE NOOR SWE T923
New Eman Sweets,Shopping/Grocery,NEW EMAN SWE T393
Smart Global Cafeteria,Food & Beverages,SMART GLOBAL CAF T720
Golden Saad Garage,Automotive,GOLDEN SAAD GAR T187
Al Fahad Laundry,Services/Trading,AL FAHAD LAU T665
Silver Huda Trading,Services/Trading,SILVER HUDA TRA T612
Abu Baraka Salon,Retail,ABU BARAKA SAL T800
Al Awwal National Optics,Health/Pharmacy,AL AWWAL NATIONAL OPT
New Yousef Supermarket,Shopping/Grocery,NEW YOUSEF SUP T449
Modern Noor Garage,Automotive,MODERN NOOR GAR T608
Modern Global Optics,Health/Pharmacy,MODERN GLOBAL OPT T689
City Global Sweets,Shopping/Grocery,CITY GLOBAL SWE T339
Smart Fahad Services,Services/Trading,SMART FAHAD SER T871
Silver Ali Supermarket,Shopping/Grocery,SILVER ALI SUP T158
Smart Saad Pharmacy,Health/Pharmacy,SMART SAAD PHA T290
Village Saad Supermarket,Shopping/Grocery,VILLAGE SAAD SUP T962
Smart Fahad Sweets,Shopping/Grocery,SMART FAHAD SWE T870
Fast Eman Trading,Services/Trading,FAST EMAN TRA T979
Smart Yousef Supermarket,Shopping/Grocery,SMART YOUSEF SUP T131
Al United Contracting,Services/Trading,AL UNITED CON T534
Abu Salam Cold Store,Shopping/Grocery,ABU SALAM COL T775
New Khalid Laundry,Services/Trading,NEW KHALID LAU T555
Bin Noor Optics,Health/Pharmacy,BIN NOOR OPT T399
Quick Eman Supermarket,Shopping/Grocery,QUICK EMAN SUP T888
Express United Trading,Services/Trading,EXPRESS UNITED TRA T62
Silver Fahad Laundry,Services/Trading,SILVER FAHAD LAU T326
Fast United Laundry,Services/Trading,FAST UNITED LAU T525
New Ali Clinic,Health/Pharmacy,NEW ALI CLI T554
Town Baraka Cold Store,Shopping/Grocery,TOWN BARAKA COL T115
Smart Global Pharmacy,Health/Pharmacy,SMART GLOBAL PHA T704
Village Noor Jewellery,Retail,VILLAGE NOOR JEW T689
Al Saad Clinic,Health/Pharmacy,AL SAAD CLI T451
Quick Yousef Supermarket,Shopping/Grocery,QUICK YOUSEF SUP T978
Express Global Sweets,Shopping/Grocery,EXPRESS GLOBAL SWE T79
Umm Baraka Supermarket,Shopping/Grocery,UMM BARAKA SUP T258
Express Salam Clinic,Health/Pharmacy,EXPRESS SALAM CLI T649
Umm United Trading,Services/Trading,UMM UNITED TRA T564
Al Global Clinic,Health/Pharmacy,AL GLOBAL CLI T861
New Ali Supermarket,Shopping/Grocery,NEW ALI SUP T549
Town Eman Salon,Retail,TOWN EMAN SAL T135
Quick Salam Laundry,Services/Trading,QUICK SALAM LAU T115
Future Global Trading,Services/Trading,FUTURE GLOBAL TRA T685
Golden Global Services,Services/Trading,GOLDEN GLOBAL SER T987
Golden Salam Clinic,Health/Pharmacy,GOLDEN SALAM CLI T112
Village United Cold Store,Shopping/Grocery,VILLAGE UNITED COL T45
Golden Khalid Clinic,Health/Pharmacy,GOLDEN KHALID CLI T129
Fast Huda Optics,Health/Pharmacy,FAST HUDA OPT T192
Umm Yousef Optics,Health/Pharmacy,UMM YOUSEF OPT T904
Express Huda Contracting,Services/Trading,EXPRESS HUDA CON T539
Town National Clinic,Health/Pharmacy,TOWN NATIONAL CLI T153
Village Khalid Garage,Automotive,VILLAGE KHALID GAR T30
Bin Salam Cafeteria,Food & Beverages,BIN SALAM CAF T198
Express United Garage,Automotive,EXPRESS UNITED GAR T78
Village Fahad Clinic,Health/Pharmacy,VILLAGE FAHAD CLI T474
Fast Baraka Optics,Health/Pharmacy,FAST BARAKA OPT T951
City Huda Laundry,Services/Trading,CITY HUDA LAU T198
Modern Yousef Cafeteria,Food & Beverages,MODERN YOUSEF CAF T172
City Ali Pharmacy,Health/Pharmacy,CITY ALI PHA T443
Al Awwal Global Sweets,Shopping/Grocery,AL AWWAL GLOBAL SWE T9
Silver Khalid Garage,Automotive,SILVER KHALID GAR T214
City Yousef Optics,Health/Pharmacy,CITY YOUSEF OPT T523
Umm Fahad Supermarket,Shopping/Grocery,UMM FAHAD SUP T269
New Noor Supermarket,Shopping/Grocery,NEW NOOR SUP T801
Village Khalid Clinic,Health/Pharmacy,VILLAGE KHALID CLI T22
Town Eman Cold Store,Shopping/Grocery,TOWN EMAN COL T766
Bin Baraka Contracting,Services/Trading,BIN BARAKA CON T800
Al United Garage,Automotive,AL UNITED GAR T438
Al Baraka Contracting,Services/Trading,AL BARAKA CON T396
Bin Huda Services,Services/Trading,BIN HUDA SER T121
Express Noor Optics,Health/Pharmacy,EXPRESS NOOR OPT T309
Abu National Contracting,Services/Trading,ABU NATIONAL CON T244
Express Noor Cold Store,Shopping/Grocery,EXPRESS NOOR COL T757
City United Jewellery,Retail,CITY UNITED JEW T420
Modern Saad Laundry,Services/Trading,MODERN SAAD LAU T454
Quick Khalid Sweets,Shopping/Grocery,QUICK KHALID SWE T967
Golden Fahad Optics,Health/Pharmacy,GOLDEN FAHAD OPT T148
Bin Baraka Sweets,Shopping/Grocery,BIN BARAKA SWE T261
Bin Global Supermarket,Shopping/Grocery,BIN GLOBAL SUP T643
Modern Saad Boutique,Retail,MODERN SAAD BOU T308
Quick Yousef Optics,Health/Pharmacy,QUICK YOUSEF OPT T779
Golden Baraka Jewellery,Retail,GOLDEN BARAKA JEW T739
Golden Fahad Clinic,Health/Pharmacy,GOLDEN FAHAD CLI T281
Town Global Garage,Automotive,TOWN GLOBAL GAR T207
Al Awwal Salam Trading,Services/Trading,AL AWWAL SALAM TRA T93
Umm Huda Sweets,Shopping/Grocery,UMM HUDA SWE T771
Abu Yousef Supermarket,Shopping/Grocery,ABU YOUSEF SUP T966
Al Eman Sweets,Shopping/Grocery,AL EMAN SWE T767
Al Awwal Ali Services,Services/Trading,AL AWWAL ALI SER T876
Al Noor Laundry,Services/Trading,AL NOOR LAU T185
Bin Baraka Salon,Retail,BIN BARAKA SAL T568
Al Huda Contracting,Services/Trading,AL HUDA CON T250
Smart Noor Salon,Retail,SMART NOOR SAL T356
New Fahad Contracting,Services/Trading,NEW FAHAD CON T610
Bin Khalid Contracting,Services/Trading,BIN KHALID CON T730
Modern Ali Supermarket,Shopping/Grocery,MODERN ALI SUP T932
Bin Salam Laundry,Services/Trading,BIN SALAM LAU T654
Fast Saad Supermarket,Shopping/Grocery,FAST SAAD SUP T206
Express Khalid Pharmacy,Health/Pharmacy,EXPRESS KHALID PHA T88
Silver National Optics,Health/Pharmacy,SILVER NATIONAL OPT T6
Modern Global Sweets,Shopping/Grocery,MODERN GLOBAL SWE T363
Fast Salam Clinic,Health/Pharmacy,FAST SALAM CLI T297
Abu Khalid Contracting,Services/Trading,ABU KHALID CON T550
Al Awwal Fahad Roastery,Shopping/Grocery,AL AWWAL FAHAD ROA T26
Future Khalid Supermarket,Shopping/Grocery,FUTURE KHALID SUP T198
Future Global Trading,Services/Trading,FUTURE GLOBAL TRA T854
Quick Global Sweets,Shopping/Grocery,QUICK GLOBAL SWE T767
Golden Saad Garage,Automotive,GOLDEN SAAD GAR T104
Al Salam Trading,Services/Trading,AL SALAM TRA T617
Modern Khalid Salon,Retail,MODERN KHALID SAL T710
Abu Saad Laundry,Services/Trading,ABU SAAD LAU T961
Modern Baraka Trading,Services/Trading,MODERN BARAKA TRA T619
Future United Contracting,Services/Trading,FUTURE UNITED CON T622
Village National Cafeteria,Food & Beverages,VILLAGE NATIONAL CAF T
Abu Eman Optics,Health/Pharmacy,ABU EMAN OPT T929
City United Laundry,Services/Trading,CITY UNITED LAU T518
Abu Huda Cafeteria,Food & Beverages,ABU HUDA CAF T309
Future Salam Roastery,Shopping/Grocery,FUTURE SALAM ROA T978
Al Ali Clinic,Health/Pharmacy,AL ALI CLI T972
Fast Saad Laundry,Services/Trading,FAST SAAD LAU T771
Al Awwal Khalid Supermarket,Shopping/Grocery,AL AWWAL KHALID SUP T4
City Salam Trading,Services/Trading,CITY SALAM TRA T522
Modern Huda Services,Services/Trading,MODERN HUDA SER T394
Quick Fahad Garage,Automotive,QUICK FAHAD GAR T811
Golden Khalid Services,Services/Trading,GOLDEN KHALID SER T714
Modern Noor Laundry,Services/Trading,MODERN NOOR LAU T240
Silver Ali Services,Services/Trading,SILVER ALI SER T873
New Ali Jewellery,Retail,NEW ALI JEW T802
City Fahad Cold Store,Shopping/Grocery,CITY FAHAD COL T730
Quick Yousef Boutique,Retail,QUICK YOUSEF BOU T875
Silver Khalid Salon,Retail,SILVER KHALID SAL T455
Village Noor Sweets,Shopping/Grocery,VILLAGE NOOR SWE T259
Future Khalid Sweets,Shopping/Grocery,FUTURE KHALID SWE T166
Town Ali Supermarket,Shopping/Grocery,TOWN ALI SUP T478
Village United Sweets,Shopping/Grocery,VILLAGE UNITED SWE T16
Umm Eman Clinic,Health/Pharmacy,UMM EMAN CLI T118
City Eman Optics,Health/Pharmacy,CITY EMAN OPT T282
City Khalid Jewellery,Retail,CITY KHALID JEW T166
Umm Yousef Sweets,Shopping/Grocery,UMM YOUSEF SWE T523
Village Ali Trading,Services/Trading,VILLAGE ALI TRA T356
Express Yousef Clinic,Health/Pharmacy,EXPRESS YOUSEF CLI T61
Quick National Salon,Retail,QUICK NATIONAL SAL T37
Abu Yousef Contracting,Services/Trading,ABU YOUSEF CON T735
Fast Eman Services,Services/Trading,FAST EMAN SER T202
City Saad Clinic,Health/Pharmacy,CITY SAAD CLI T829
Quick Huda Clinic,Health/Pharmacy,QUICK HUDA CLI T395
Al Saad Sweets,Shopping/Grocery,AL SAAD SWE T456
Modern Eman Jewellery,Retail,MODERN EMAN JEW T672
Village Noor Trading,Services/Trading,VILLAGE NOOR TRA T648
Future Khalid Trading,Services/Trading,FUTURE KHALID TRA T930
Future United Sweets,Shopping/Grocery,FUTURE UNITED SWE T838
Village United Trading,Services/Trading,VILLAGE UNITED TRA T96
New United Trading,Services/Trading,NEW UNITED TRA T306
Al Noor Laundry,Services/Trading,AL NOOR LAU T930
Future Noor Contracting,Services/Trading,FUTURE NOOR CON T985
New Global Sweets,Shopping/Grocery,NEW GLOBAL SWE T217
Quick Khalid Boutique,Retail,QUICK KHALID BOU T937
City Huda Trading,Services/Trading,CITY HUDA TRA T242
Village Ali Garage,Automotive,VILLAGE ALI GAR T879
City Fahad Trading,Services/Trading,CITY FAHAD TRA T824
Umm Ali Services,Services/Trading,UMM ALI SER T668
Future Yousef Roastery,Shopping/Grocery,FUTURE YOUSEF ROA T259
Future Ali Salon,Retail,FUTURE ALI SAL T814
Future Global Laundry,Services/Trading,FUTURE GLOBAL LAU T105
Abu Global Trading,Services/Trading,ABU GLOBAL TRA T701
New National Pharmacy,Health/Pharmacy,NEW NATIONAL PHA T493
Silver Yousef Clinic,Health/Pharmacy,SILVER YOUSEF CLI T767
Fast Saad Trading,Services/Trading,FAST SAAD TRA T415
Express Ali Pharmacy,Health/Pharmacy,EXPRESS ALI PHA T312
Umm Ali Laundry,Services/Trading,UMM ALI LAU T376
City Khalid Trading,Services/Trading,CITY KHALID TRA T247
City Saad Boutique,Retail,CITY SAAD BOU T646
Modern Global Sweets,Shopping/Grocery,MODERN GLOBAL SWE T735
Express Noor Cafeteria,Food & Beverages,EXPRESS NOOR CAF T662
Silver Salam Clinic,Health/Pharmacy,SILVER SALAM CLI T657
Quick Yousef Trading,Services/Trading,QUICK YOUSEF TRA T758
Smart Ali Salon,Retail,SMART ALI SAL T353
Modern Global Laundry,Services/Trading,MODERN GLOBAL LAU T790
Modern Salam Contracting,Services/Trading,MODERN SALAM CON T672
Al Awwal Salam Trading,Services/Trading,AL AWWAL SALAM TRA T87
Golden Saad Contracting,Services/Trading,GOLDEN SAAD CON T570
Al Khalid Cold Store,Shopping/Grocery,AL KHALID COL T971
New Noor Pharmacy,Health/Pharmacy,NEW NOOR PHA T708
Abu Noor Contracting,Services/Trading,ABU NOOR CON T710
Abu Global Salon,Retail,ABU GLOBAL SAL T275
Fast Fahad Garage,Automotive,FAST FAHAD GAR T871
Al Awwal Baraka Laundry,Services/Trading,AL AWWAL BARAKA LAU T2
City Khalid Services,Services/Trading,CITY KHALID SER T534
Village Eman Roastery,Shopping/Grocery,VILLAGE EMAN ROA T688
Al Saad Cafeteria,Food & Beverages,AL SAAD CAF T615
Village Salam Roastery,Shopping/Grocery,VILLAGE SALAM ROA T887
Fast Huda Roastery,Shopping/Grocery,FAST HUDA ROA T988
Abu Baraka Contracting,Services/Trading,ABU BARAKA CON T790
Al United Trading,Services/Trading,AL UNITED TRA T488
Village Baraka Salon,Retail,VILLAGE BARAKA SAL T75
Al Awwal United Optics,Health/Pharmacy,AL AWWAL UNITED OPT T4
Silver Huda Salon,Retail,SILVER HUDA SAL T214
Bin Huda Roastery,Shopping/Grocery,BIN HUDA ROA T900
Smart United Supermarket,Shopping/Grocery,SMART UNITED SUP T393
Future Baraka Clinic,Health/Pharmacy,FUTURE BARAKA CLI T800
Quick Global Jewellery,Retail,QUICK GLOBAL JEW T107
Silver Fahad Cold Store,Shopping/Grocery,SILVER FAHAD COL T181
Modern Ali Cold Store,Shopping/Grocery,MODERN ALI COL T879
Quick Fahad Optics,Health/Pharmacy,QUICK FAHAD OPT T240
New Khalid Boutique,Retail,NEW KHALID BOU T871
Modern Global Jewellery,Retail,MODERN GLOBAL JEW T315
Village Ali Trading,Services/Trading,VILLAGE ALI TRA T145
New Huda Services,Services/Trading,NEW HUDA SER T880
Smart Eman Optics,Health/Pharmacy,SMART EMAN OPT T188
Smart Saad Clinic,Health/Pharmacy,SMART SAAD CLI T223
Fast National Boutique,Retail,FAST NATIONAL BOU T661
Al Ali Jewellery,Retail,AL ALI JEW T313
Fast Ali Cold Store,Shopping/Grocery,FAST ALI COL T180
Bin Fahad Contracting,Services/Trading,BIN FAHAD CON T571
Express Saad Jewellery,Retail,EXPRESS SAAD JEW T912
Golden Saad Salon,Retail,GOLDEN SAAD SAL T597
Umm Eman Services,Services/Trading,UMM EMAN SER T230
City Saad Clinic,Health/Pharmacy,CITY SAAD CLI T806
Abu Huda Supermarket,Shopping/Grocery,ABU HUDA SUP T537
Modern Salam Laundry,Services/Trading,MODERN SALAM LAU T348
Modern Baraka Sweets,Shopping/Grocery,MODERN BARAKA SWE T345
New National Cafeteria,Food & Beverages,NEW NATIONAL CAF T546
Quick Salam Clinic,Health/Pharmacy,QUICK SALAM CLI T194
Golden Saad Cold Store,Shopping/Grocery,GOLDEN SAAD COL T730
Smart Fahad Clinic,Health/Pharmacy,SMART FAHAD CLI T196
Smart Yousef Pharmacy,Health/Pharmacy,SMART YOUSEF PHA T901
Future Saad Contracting,Services/Trading,FUTURE SAAD CON T270
Golden Salam Pharmacy,Health/Pharmacy,GOLDEN SALAM PHA T817
City Noor Roastery,Shopping/Grocery,CITY NOOR ROA T717
City Global Boutique,Retail,CITY GLOBAL BOU T695
Town Khalid Jewellery,Retail,TOWN KHALID JEW T673
Abu Huda Trading,Services/Trading,ABU HUDA TRA T823
Silver Salam Laundry,Services/Trading,SILVER SALAM LAU T990
Quick Eman Contracting,Services/Trading,QUICK EMAN CON T802
Future Yousef Sweets,Shopping/Grocery,FUTURE YOUSEF SWE T107
City National Cafeteria,Food & Beverages,CITY NATIONAL CAF T820
Fast National Pharmacy,Health/Pharmacy,FAST NATIONAL PHA T712
New Ali Trading,Services/Trading,NEW ALI TRA T681
City Baraka Clinic,Health/Pharmacy,CITY BARAKA CLI T482
Smart Salam Jewellery,Retail,SMART SALAM JEW T629
Abu Fahad Supermarket,Shopping/Grocery,ABU FAHAD SUP T300
Silver United Sweets,Shopping/Grocery,SILVER UNITED SWE T315
Silver Baraka Jewellery,Retail,SILVER BARAKA JEW T728
Village Noor Boutique,Retail,VILLAGE NOOR BOU T403
Quick Noor Services,Services/Trading,QUICK NOOR SER T480
Umm Saad Optics,Health/Pharmacy,UMM SAAD OPT T153
Al Awwal Yousef Pharmacy,Health/Pharmacy,AL AWWAL YOUSEF PHA T2
Abu Global Optics,Health/Pharmacy,ABU GLOBAL OPT T433
Bin Huda Optics,Health/Pharmacy,BIN HUDA OPT T608
Modern United Clinic,Health/Pharmacy,MODERN UNITED CLI T312
Express Baraka Sweets,Shopping/Grocery,EXPRESS BARAKA SWE T21
Abu United Cafeteria,Food & Beverages,ABU UNITED CAF T561
Abu Fahad Salon,Retail,ABU FAHAD SAL T117
Al Awwal Baraka Garage,Automotive,AL AWWAL BARAKA GAR T8
Modern National Laundry,Services/Trading,MODERN NATIONAL LAU T6
City Khalid Optics,Health/Pharmacy,CITY KHALID OPT T359
Golden Huda Roastery,Shopping/Grocery,GOLDEN HUDA ROA T867
Future National Trading,Services/Trading,FUTURE NATIONAL TRA T6
Future Noor Laundry,Services/Trading,FUTURE NOOR LAU T680
Fast Eman Garage,Automotive,FAST EMAN GAR T863
Quick Huda Cafeteria,Food & Beverages,QUICK HUDA CAF T930
Al Eman Trading,Services/Trading,AL EMAN TRA T314
Smart United Services,Services/Trading,SMART UNITED SER T332
Al Awwal Eman Salon,Retail,AL AWWAL EMAN SAL T621
Abu Global Contracting,Services/Trading,ABU GLOBAL CON T372
Al Salam Roastery,Shopping/Grocery,AL SALAM ROA T221
Town United Roastery,Shopping/Grocery,TOWN UNITED ROA T331
Silver Ali Cold Store,Shopping/Grocery,SILVER ALI COL T295
Express Eman Trading,Services/Trading,EXPRESS EMAN TRA T530
Umm Huda Cold Store,Shopping/Grocery,UMM HUDA COL T236
City Ali Contracting,Services/Trading,CITY ALI CON T349
New Global Garage,Automotive,NEW GLOBAL GAR T281
Village Eman Boutique,Retail,VILLAGE EMAN BOU T106
Future Khalid Pharmacy,Health/Pharmacy,FUTURE KHALID PHA T553
Abu Noor Pharmacy,Health/Pharmacy,ABU NOOR PHA T115
Al Noor Roastery,Shopping/Grocery,AL NOOR ROA T620
Smart Global Cafeteria,Food & Beverages,SMART GLOBAL CAF T200
Umm Noor Boutique,Retail,UMM NOOR BOU T492
Express Noor Clinic,Health/Pharmacy,EXPRESS NOOR CLI T601
New Ali Services,Services/Trading,NEW ALI SER T158
Bin Eman Services,Services/Trading,BIN EMAN SER T324
City United Pharmacy,Health/Pharmacy,CITY UNITED PHA T571
